PIN_NUM,CALC_AREA,REID,DEED_ACRES,BLDG_VAL,LAND_VAL,TOTAL_VALUE_ASSD,HEATEDAREA,SITE_ADDRESS,CITY_DECODE,TOWNSHIP_DECODE,YEAR_BUILT,TYPE_USE_DECODE,LAND_CLASS_DECODE,ZIPNUM
0772407961,0.5500734,179349,0.55,548438,250000,798438,3775,109 WEATHERLY PL,CARY,Swift Creek,1989,SINGLFAM,Residential Less Than 10 Acres,27518
0772408981,0.36891578,179350,0.38,491376,250000,741376,3051,107 WEATHERLY PL,CARY,Swift Creek,1989,SINGLFAM,Residential Less Than 10 Acres,27518
0752660182,0.54207741,179378,0.54,1208938,290000,1498938,4385,104 MARTINIQUE PL,CARY,Cary,1990,SINGLFAM,Residential Less Than 10 Acres,27511
0771093065,0.55082194,179438,0.55,526574,280000,806574,3208,100 WHISPERWOOD DR,CARY,Swift Creek,1991,SINGLFAM,Residential Less Than 10 Acres,27518
0771086972,0.3479079,179442,0.35,499801,280000,779801,3196,405 WHISPERWOOD DR,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
0771087606,0.37333978,179457,0.37,488043,280000,768043,2989,107 LAURELWOOD LN,CARY,Swift Creek,1989,SINGLFAM,Residential Less Than 10 Acres,27518
0772319211,0.37835857,179469,0.38,465854,250000,715854,2751,106 BUCKDEN PL,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
0772306985,0.41816648,179479,0.42,448450,250000,698450,2318,117 BUCKDEN PL,CARY,Swift Creek,1991,SINGLFAM,Residential Less Than 10 Acres,27518
0666701512,0.97846264,179509,0.97,300601,120000,420601,2196,1200 CONCORDIA CT,,Middle Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27526
0655598679,0.48414784,179511,0.48,143385,90000,233385,1028,108 HOWARD RD,,Middle Creek,1991,SINGLFAM,Residential Less Than 10 Acres,27526
0655599598,0.55143297,179512,0.55,124153,90000,214153,842,112 HOWARD RD,,Middle Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27526
0655693225,0.57521335,179516,0.58,175912,90000,265912,1034,128 HOWARD RD,,Middle Creek,1989,SINGLFAM,Residential Less Than 10 Acres,27526
0761765403,0.26185717,179519,0.26,443131,260000,703131,3066,104 GLENROSE LN,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
0761662447,0.26895858,179533,0.27,380024,260000,640024,2463,200 PIPERWOOD DR,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
0761992112,0.19890495,179553,0.2,332744,242000,574744,2195,324 FAIRWINDS DR,CARY,Swift Creek,1989,SINGLFAM,Residential Less Than 10 Acres,27518
0742732731,0.25606706,179581,0.28,389342,200000,589342,2545,1003 OAKGATE CT,APEX,White Oak,1992,SINGLFAM,Residential Less Than 10 Acres,27502
0742737720,0.22956297,179587,0.24,382066,200000,582066,2496,1015 OAKGATE CT,APEX,White Oak,1991,SINGLFAM,Residential Less Than 10 Acres,27502
1734375886,0.12477925,179613,0.13,275726,65000,340726,2002,1720 KINGSTON HEATH WAY,RALEIGH,St. Matthew's,1991,SINGLFAM,Residential Less Than 10 Acres,27604
1721233937,2.39250998,179660,2.39,168730,168500,337230,1803,5337 JONES SAUSAGE RD,,St. Mary's,1986,SINGLFAM,Residential Less Than 10 Acres,27529
1734388347,0.20377398,179832,0.2,278295,78000,356295,1898,5021 HARBOUR TOWNE DR,RALEIGH,St. Matthew's,1990,SINGLFAM,Residential Less Than 10 Acres,27604
0789448842,1.50235535,179929,1.5,356715,200000,556715,2267,12233 NORWOOD RD,,Leesville,1997,SINGLFAM,Residential Less Than 10 Acres,27613
0696896450,1.04077107,180033,1.14,247623,95000,342623,1829,905 RIDERWOOD CT,,Panther Branch,1992,SINGLFAM,Residential Less Than 10 Acres,27592
0771182656,0.43274327,180094,0.43,573163,280000,853163,3625,314 WHISPERWOOD DR,CARY,Swift Creek,1992,SINGLFAM,Residential Less Than 10 Acres,27518
0771181154,0.86982158,180100,0.87,605938,364000,969938,3503,302 WHISPERWOOD DR,CARY,Swift Creek,1991,SINGLFAM,Residential Less Than 10 Acres,27518
1607229215,0.72393226,180136,0.72,288679,85000,373679,2137,6629 WALNUT COVE DR,,Panther Branch,1994,SINGLFAM,Residential Less Than 10 Acres,27603
0698218040,0.69001554,180241,0.7,170303,100000,270303,1236,10837 FANNY BROWN RD,,Panther Branch,1992,SINGLFAM,Residential Less Than 10 Acres,27603
0698209722,0.73403272,180243,0.73,181977,100000,281977,1612,1112 SOUTHERN OAKS DR,,Panther Branch,1993,SINGLFAM,Residential Less Than 10 Acres,27603
0779436216,0.14137123,180246,0.14,251920,150000,401920,1574,12201 JARDEN CT,RALEIGH,Leesville,1991,SINGLFAM,Residential Less Than 10 Acres,27613
0779435372,0.1943946,180247,0.19,253436,150000,403436,1589,12205 JARDEN CT,RALEIGH,Leesville,1990,SINGLFAM,Residential Less Than 10 Acres,27613
0779435398,0.13900245,180248,0.19,250249,150000,400249,1670,12209 JARDEN CT,RALEIGH,Leesville,1990,SINGLFAM,Residential Less Than 10 Acres,27613
0779436424,0.12897297,180249,0.13,237192,150000,387192,1563,12213 JARDEN CT,RALEIGH,Leesville,1990,SINGLFAM,Residential Less Than 10 Acres,27613
0779436594,0.14491248,180251,0.13,247213,150000,397213,1614,12221 JARDEN CT,RALEIGH,LEESVILLE,1990,SINGLFAM,Residential Less Than 10 Acres,27613
0779530781,0.14703746,180273,0.15,258242,150000,408242,1626,5509 EDGEBURY RD,RALEIGH,Leesville,1990,SINGLFAM,Residential Less Than 10 Acres,27613
1733404058,0.18196756,180320,0.18,176418,85000,261418,1239,2037 RANCH MILL CIR,RALEIGH,St. Matthew's,1990,SINGLFAM,Residential Less Than 10 Acres,27610
0750897068,0.68449482,180335,0.69,406541,140000,546541,2728,8137 STEPHENSON RD,,Holly Springs,1994,SINGLFAM,Residential Less Than 10 Acres,27539
0752232304,0.35998343,180440,0.36,408156,235000,643156,2701,1039 W STERLINGTON PL,APEX,White Oak,1990,SINGLFAM,Residential Less Than 10 Acres,27502
0752236283,0.42496859,180449,0.43,499501,235000,734501,3563,1005 S WELLONSBURG PL,APEX,White Oak,1990,SINGLFAM,Residential Less Than 10 Acres,27502
0655595339,0.82153164,180483,0.82,143385,90000,233385,1028,504 FORELLE LN,,Middle Creek,1991,SINGLFAM,Residential Less Than 10 Acres,27526
0655599472,0.54780368,180489,0.55,189536,90000,279536,1014,515 FORELLE LN,,Middle Creek,1993,SINGLFAM,Residential Less Than 10 Acres,27526
0761894391,0.22745404,180496,0.22,329377,220000,549377,2256,205 FAIRWINDS DR,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
0761895247,0.22063514,180497,0.22,361089,220000,581089,2645,207 FAIRWINDS DR,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
0761893111,0.20290299,180502,0.21,361180,242000,603180,2420,107 GREENSTONE LN,CARY,Swift Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27518
